date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:21:00	107199/107199	---M-Z	200	added ('OK')	image/svg+xml	etag:W/%225eb669de-1a2bf%22	https://technext.github.io/consultingbiz/assets/fonts/fa-regular-400.svg	C:/Users/acs/Desktop/site/Repare%20PC%20Online/technext.github.io/consultingbiz/assets/fonts/fa-regular-400.svg	(from https://technext.github.io/consultingbiz/assets/css/fontawesome-all.min.css)
15:21:00	102152/102152	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%225eb669de-18f08%22	https://technext.github.io/consultingbiz/assets/fonts/fa-solid-900.eot	C:/Users/acs/Desktop/site/Repare%20PC%20Online/technext.github.io/consultingbiz/assets/fonts/fa-solid-900.eot	(from https://technext.github.io/consultingbiz/assets/css/fontawesome-all.min.css)
15:21:01	102152/102152	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%225eb669de-18f08%22	https://technext.github.io/consultingbiz/assets/fonts/fa-solid-900.eot?	C:/Users/acs/Desktop/site/Repare%20PC%20Online/technext.github.io/consultingbiz/assets/fonts/fa-solid-900d41d.eot	(from https://technext.github.io/consultingbiz/assets/css/fontawesome-all.min.css)
15:21:01	38784/38784	---M--	200	added ('OK')	font/woff2	etag:%225eb669de-9780%22	https://technext.github.io/consultingbiz/assets/fonts/fa-solid-900.woff2	C:/Users/acs/Desktop/site/Repare%20PC%20Online/technext.github.io/consultingbiz/assets/fonts/fa-solid-900.woff2	(from https://technext.github.io/consultingbiz/assets/css/fontawesome-all.min.css)
15:21:01	48704/48704	---M--	200	added ('OK')	font/woff	etag:%225eb669de-be40%22	https://technext.github.io/consultingbiz/assets/fonts/fa-solid-900.woff	C:/Users/acs/Desktop/site/Repare%20PC%20Online/technext.github.io/consultingbiz/assets/fonts/fa-solid-900.woff	(from https://technext.github.io/consultingbiz/assets/css/fontawesome-all.min.css)
15:21:01	101932/101932	---M-Z	200	added ('OK')	font/ttf	etag:W/%225eb669de-18e2c%22	https://technext.github.io/consultingbiz/assets/fonts/fa-solid-900.ttf	C:/Users/acs/Desktop/site/Repare%20PC%20Online/technext.github.io/consultingbiz/assets/fonts/fa-solid-900.ttf	(from https://technext.github.io/consultingbiz/assets/css/fontawesome-all.min.css)
15:21:02	378215/378215	---M-Z	200	added ('OK')	image/svg+xml	etag:W/%225eb669de-5c567%22	https://technext.github.io/consultingbiz/assets/fonts/fa-solid-900.svg	C:/Users/acs/Desktop/site/Repare%20PC%20Online/technext.github.io/consultingbiz/assets/fonts/fa-solid-900.svg	(from https://technext.github.io/consultingbiz/assets/css/fontawesome-all.min.css)
15:21:02	78748/78748	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%225eb669de-1339c%22	https://technext.github.io/consultingbiz/assets/fonts/themify.eot?-fvbane	C:/Users/acs/Desktop/site/Repare%20PC%20Online/technext.github.io/consultingbiz/assets/fonts/themify9f24.eot	(from https://technext.github.io/consultingbiz/assets/css/themify-icons.css)
15:21:02	78748/78748	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%225eb669de-1339c%22	https://technext.github.io/consultingbiz/assets/fonts/themify.eot?	C:/Users/acs/Desktop/site/Repare%20PC%20Online/technext.github.io/consultingbiz/assets/fonts/themifyd41d.eot	(from https://technext.github.io/consultingbiz/assets/css/themify-icons.css)
15:21:02	56108/56108	---M--	200	added ('OK')	font/woff	etag:%225eb669de-db2c%22	https://technext.github.io/consultingbiz/assets/fonts/themify.woff?-fvbane	C:/Users/acs/Desktop/site/Repare%20PC%20Online/technext.github.io/consultingbiz/assets/fonts/themify9f24.woff	(from https://technext.github.io/consultingbiz/assets/css/themify-icons.css)
15:21:02	78584/78584	---M-Z	200	added ('OK')	font/ttf	etag:W/%225eb669de-132f8%22	https://technext.github.io/consultingbiz/assets/fonts/themify.ttf?-fvbane	C:/Users/acs/Desktop/site/Repare%20PC%20Online/technext.github.io/consultingbiz/assets/fonts/themify9f24.ttf	(from https://technext.github.io/consultingbiz/assets/css/themify-icons.css)
15:21:03	234269/234269	---M-Z	200	added ('OK')	image/svg+xml	etag:W/%225eb669de-3931d%22	https://technext.github.io/consultingbiz/assets/fonts/themify.svg?-fvbane	C:/Users/acs/Desktop/site/Repare%20PC%20Online/technext.github.io/consultingbiz/assets/fonts/themify9f24.svg	(from https://technext.github.io/consultingbiz/assets/css/themify-icons.css)
15:21:03	9339/9339	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%225f5ffe36-247b%22	https://technext.github.io/consultingbiz/assets/img/slider/slider-img-1.jpg	C:/Users/acs/Desktop/site/Repare%20PC%20Online/technext.github.io/consultingbiz/assets/img/slider/slider-img-1.jpg	(from https://technext.github.io/consultingbiz/assets/css/style.css)
15:21:03	9339/9339	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%225f9755a2-247b%22	https://technext.github.io/consultingbiz/assets/img/background-img/bg-img-2.jpg	C:/Users/acs/Desktop/site/Repare%20PC%20Online/technext.github.io/consultingbiz/assets/img/background-img/bg-img-2.jpg	(from https://technext.github.io/consultingbiz/assets/css/style.css)
15:21:03	9339/9339	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%225f5ffe36-247b%22	https://technext.github.io/consultingbiz/assets/img/background-img/bg-img-3.jpg	C:/Users/acs/Desktop/site/Repare%20PC%20Online/technext.github.io/consultingbiz/assets/img/background-img/bg-img-3.jpg	(from https://technext.github.io/consultingbiz/assets/css/style.css)
15:21:04	329616/329616	---M--	200	added ('OK')	image/jpeg	etag:%225eb669de-50790%22	https://technext.github.io/consultingbiz/assets/img/hero/hero2.jpg	C:/Users/acs/Desktop/site/Repare%20PC%20Online/technext.github.io/consultingbiz/assets/img/hero/hero2.jpg	(from https://technext.github.io/consultingbiz/assets/css/style.css)
15:21:04	620335/620335	---M--	200	added ('OK')	image/jpeg	etag:%225eb669de-9772f%22	https://technext.github.io/consultingbiz/assets/img/hero/h1_hero.jpg	C:/Users/acs/Desktop/site/Repare%20PC%20Online/technext.github.io/consultingbiz/assets/img/hero/h1_hero.jpg	(from https://technext.github.io/consultingbiz/assets/css/style.css)
15:21:04	9339/9339	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%225f5ffe36-247b%22	https://technext.github.io/consultingbiz/assets/img/banner/bradcam.png	C:/Users/acs/Desktop/site/Repare%20PC%20Online/technext.github.io/consultingbiz/assets/img/banner/bradcam.64.delayed	(from https://technext.github.io/consultingbiz/assets/css/style.css)
15:21:04	9339/9339	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%225f5ffe36-247b%22	https://technext.github.io/consultingbiz/assets/img/banner/bradcam2.png	C:/Users/acs/Desktop/site/Repare%20PC%20Online/technext.github.io/consultingbiz/assets/img/banner/bradcam2.png	(from https://technext.github.io/consultingbiz/assets/css/style.css)
15:21:05	9339/9339	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%225f5ffe36-247b%22	https://technext.github.io/consultingbiz/assets/img/banner/bradcam3.png	C:/Users/acs/Desktop/site/Repare%20PC%20Online/technext.github.io/consultingbiz/assets/img/banner/bradcam3.png	(from https://technext.github.io/consultingbiz/assets/css/style.css)
15:21:05	1661/1661	---M--	200	added ('OK')	image/png	etag:%225eb669de-67d%22	https://technext.github.io/consultingbiz/assets/img/elements/primary-check.png	C:/Users/acs/Desktop/site/Repare%20PC%20Online/technext.github.io/consultingbiz/assets/img/elements/primary-check.png	(from https://technext.github.io/consultingbiz/assets/css/style.css)
15:21:05	1205/1205	---M--	200	added ('OK')	image/png	etag:%225eb669de-4b5%22	https://technext.github.io/consultingbiz/assets/img/elements/success-check.png	C:/Users/acs/Desktop/site/Repare%20PC%20Online/technext.github.io/consultingbiz/assets/img/elements/success-check.png	(from https://technext.github.io/consultingbiz/assets/css/style.css)
15:21:05	1249/1249	---M--	200	added ('OK')	image/png	etag:%225eb669de-4e1%22	https://technext.github.io/consultingbiz/assets/img/elements/disabled-check.png	C:/Users/acs/Desktop/site/Repare%20PC%20Online/technext.github.io/consultingbiz/assets/img/elements/disabled-check.png	(from https://technext.github.io/consultingbiz/assets/css/style.css)
15:21:06	1284/1284	---M--	200	added ('OK')	image/png	etag:%225eb669de-504%22	https://technext.github.io/consultingbiz/assets/img/elements/primary-radio.png	C:/Users/acs/Desktop/site/Repare%20PC%20Online/technext.github.io/consultingbiz/assets/img/elements/primary-radio.png	(from https://technext.github.io/consultingbiz/assets/css/style.css)
15:21:06	1209/1209	---M--	200	added ('OK')	image/png	etag:%225eb669de-4b9%22	https://technext.github.io/consultingbiz/assets/img/elements/success-radio.png	C:/Users/acs/Desktop/site/Repare%20PC%20Online/technext.github.io/consultingbiz/assets/img/elements/success-radio.png	(from https://technext.github.io/consultingbiz/assets/css/style.css)
15:21:06	1173/1173	---M--	200	added ('OK')	image/png	etag:%225eb669de-495%22	https://technext.github.io/consultingbiz/assets/img/elements/disabled-radio.png	C:/Users/acs/Desktop/site/Repare%20PC%20Online/technext.github.io/consultingbiz/assets/img/elements/disabled-radio.png	(from https://technext.github.io/consultingbiz/assets/css/style.css)
15:21:06	449/449	---M-Z	200	added ('OK')	text/css	etag:W/%225eb669de-1c1%22	https://technext.github.io/consultingbiz/assets/css/responsive.css	C:/Users/acs/Desktop/site/Repare%20PC%20Online/technext.github.io/consultingbiz/assets/css/responsive.css	(from https://technext.github.io/consultingbiz/blog.html)
15:21:09	382831/382831	---M--	200	added ('OK')	image/png	etag:%225eb669de-5d76f%22	https://technext.github.io/consultingbiz/assets/img/blog/single_blog_2.png	C:/Users/acs/Desktop/site/Repare%20PC%20Online/technext.github.io/consultingbiz/assets/img/blog/single_blog_2.png	(from https://technext.github.io/consultingbiz/blog.html)
15:21:09	453240/453240	---M--	200	added ('OK')	image/png	etag:%225eb669de-6ea78%22	https://technext.github.io/consultingbiz/assets/img/blog/single_blog_1.png	C:/Users/acs/Desktop/site/Repare%20PC%20Online/technext.github.io/consultingbiz/assets/img/blog/single_blog_1.png	(from https://technext.github.io/consultingbiz/blog.html)
15:21:09	452936/452936	---M--	200	added ('OK')	image/png	etag:%225eb669de-6e948%22	https://technext.github.io/consultingbiz/assets/img/blog/single_blog_3.png	C:/Users/acs/Desktop/site/Repare%20PC%20Online/technext.github.io/consultingbiz/assets/img/blog/single_blog_3.png	(from https://technext.github.io/consultingbiz/blog.html)
15:21:09	346773/346773	---M--	200	added ('OK')	image/png	etag:%225eb669de-54a95%22	https://technext.github.io/consultingbiz/assets/img/blog/single_blog_4.png	C:/Users/acs/Desktop/site/Repare%20PC%20Online/technext.github.io/consultingbiz/assets/img/blog/single_blog_4.png	(from https://technext.github.io/consultingbiz/blog.html)
15:21:09	16236/16236	---M--	200	added ('OK')	image/png	etag:%225eb669de-3f6c%22	https://technext.github.io/consultingbiz/assets/img/post/post_1.png	C:/Users/acs/Desktop/site/Repare%20PC%20Online/technext.github.io/consultingbiz/assets/img/post/post_1.png	(from https://technext.github.io/consultingbiz/blog.html)
15:21:10	13468/13468	---M--	200	added ('OK')	image/png	etag:%225eb669de-349c%22	https://technext.github.io/consultingbiz/assets/img/post/post_2.png	C:/Users/acs/Desktop/site/Repare%20PC%20Online/technext.github.io/consultingbiz/assets/img/post/post_2.png	(from https://technext.github.io/consultingbiz/blog.html)
15:21:10	14552/14552	---M--	200	added ('OK')	image/png	etag:%225eb669de-38d8%22	https://technext.github.io/consultingbiz/assets/img/post/post_3.png	C:/Users/acs/Desktop/site/Repare%20PC%20Online/technext.github.io/consultingbiz/assets/img/post/post_3.png	(from https://technext.github.io/consultingbiz/blog.html)
15:21:10	485273/485273	---M--	200	added ('OK')	image/png	etag:%225eb669de-76799%22	https://technext.github.io/consultingbiz/assets/img/blog/single_blog_5.png	C:/Users/acs/Desktop/site/Repare%20PC%20Online/technext.github.io/consultingbiz/assets/img/blog/single_blog_5.png	(from https://technext.github.io/consultingbiz/blog.html)
15:21:10	11818/11818	---M--	200	added ('OK')	image/png	etag:%225eb669de-2e2a%22	https://technext.github.io/consultingbiz/assets/img/post/post_4.png	C:/Users/acs/Desktop/site/Repare%20PC%20Online/technext.github.io/consultingbiz/assets/img/post/post_4.png	(from https://technext.github.io/consultingbiz/blog.html)
15:21:10	21217/21217	---M--	200	added ('OK')	image/png	etag:%225eb669de-52e1%22	https://technext.github.io/consultingbiz/assets/img/post/post_5.png	C:/Users/acs/Desktop/site/Repare%20PC%20Online/technext.github.io/consultingbiz/assets/img/post/post_5.png	(from https://technext.github.io/consultingbiz/blog.html)
15:21:10	17631/17631	---M--	200	added ('OK')	image/png	etag:%225eb669de-44df%22	https://technext.github.io/consultingbiz/assets/img/post/post_6.png	C:/Users/acs/Desktop/site/Repare%20PC%20Online/technext.github.io/consultingbiz/assets/img/post/post_6.png	(from https://technext.github.io/consultingbiz/blog.html)
15:21:11	20969/20969	---M--	200	added ('OK')	image/png	etag:%225eb669de-51e9%22	https://technext.github.io/consultingbiz/assets/img/post/post_7.png	C:/Users/acs/Desktop/site/Repare%20PC%20Online/technext.github.io/consultingbiz/assets/img/post/post_7.png	(from https://technext.github.io/consultingbiz/blog.html)
15:21:11	16499/16499	---M--	200	added ('OK')	image/png	etag:%225eb669de-4073%22	https://technext.github.io/consultingbiz/assets/img/post/post_8.png	C:/Users/acs/Desktop/site/Repare%20PC%20Online/technext.github.io/consultingbiz/assets/img/post/post_8.png	(from https://technext.github.io/consultingbiz/blog.html)
15:21:11	17231/17231	---M--	200	added ('OK')	image/png	etag:%225eb669de-434f%22	https://technext.github.io/consultingbiz/assets/img/post/post_9.png	C:/Users/acs/Desktop/site/Repare%20PC%20Online/technext.github.io/consultingbiz/assets/img/post/post_9.png	(from https://technext.github.io/consultingbiz/blog.html)
15:21:12	19266/19266	---M--	200	added ('OK')	image/png	etag:%225eb669de-4b42%22	https://technext.github.io/consultingbiz/assets/img/post/post_10.png	C:/Users/acs/Desktop/site/Repare%20PC%20Online/technext.github.io/consultingbiz/assets/img/post/post_10.png	(from https://technext.github.io/consultingbiz/blog.html)
15:21:12	9547/9547	---M--	200	added ('OK')	image/png	etag:%225eb669de-254b%22	https://technext.github.io/consultingbiz/assets/img/post/preview.png	C:/Users/acs/Desktop/site/Repare%20PC%20Online/technext.github.io/consultingbiz/assets/img/post/preview.png	(from https://technext.github.io/consultingbiz/blog_details.html)
15:21:12	8977/8977	---M--	200	added ('OK')	image/png	etag:%225eb669de-2311%22	https://technext.github.io/consultingbiz/assets/img/post/next.png	C:/Users/acs/Desktop/site/Repare%20PC%20Online/technext.github.io/consultingbiz/assets/img/post/next.png	(from https://technext.github.io/consultingbiz/blog_details.html)
15:21:12	17489/17489	---M--	200	added ('OK')	image/png	etag:%225eb669de-4451%22	https://technext.github.io/consultingbiz/assets/img/blog/author.png	C:/Users/acs/Desktop/site/Repare%20PC%20Online/technext.github.io/consultingbiz/assets/img/blog/author.png	(from https://technext.github.io/consultingbiz/blog_details.html)
15:21:12	11303/11303	---M--	200	added ('OK')	image/png	etag:%225eb669de-2c27%22	https://technext.github.io/consultingbiz/assets/img/comment/comment_1.png	C:/Users/acs/Desktop/site/Repare%20PC%20Online/technext.github.io/consultingbiz/assets/img/comment/comment_1.png	(from https://technext.github.io/consultingbiz/blog_details.html)
15:21:13	10561/10561	---M--	200	added ('OK')	image/png	etag:%225eb669de-2941%22	https://technext.github.io/consultingbiz/assets/img/comment/comment_2.png	C:/Users/acs/Desktop/site/Repare%20PC%20Online/technext.github.io/consultingbiz/assets/img/comment/comment_2.png	(from https://technext.github.io/consultingbiz/blog_details.html)
15:21:13	11401/11401	---M--	200	added ('OK')	image/png	etag:%225eb669de-2c89%22	https://technext.github.io/consultingbiz/assets/img/comment/comment_3.png	C:/Users/acs/Desktop/site/Repare%20PC%20Online/technext.github.io/consultingbiz/assets/img/comment/comment_3.png	(from https://technext.github.io/consultingbiz/blog_details.html)
15:21:13	14520/14520	---M--	200	added ('OK')	image/jpeg	etag:%225eb669de-38b8%22	https://technext.github.io/consultingbiz/assets/img/elements/d.jpg	C:/Users/acs/Desktop/site/Repare%20PC%20Online/technext.github.io/consultingbiz/assets/img/elements/d.jpg	(from https://technext.github.io/consultingbiz/elements.html)
15:21:13	1879/1879	---M--	200	added ('OK')	image/jpeg	etag:%225eb669de-757%22	https://technext.github.io/consultingbiz/assets/img/elements/f1.jpg	C:/Users/acs/Desktop/site/Repare%20PC%20Online/technext.github.io/consultingbiz/assets/img/elements/f1.jpg	(from https://technext.github.io/consultingbiz/elements.html)
15:21:14	1957/1957	---M--	200	added ('OK')	image/jpeg	etag:%225eb669de-7a5%22	https://technext.github.io/consultingbiz/assets/img/elements/f2.jpg	C:/Users/acs/Desktop/site/Repare%20PC%20Online/technext.github.io/consultingbiz/assets/img/elements/f2.jpg	(from https://technext.github.io/consultingbiz/elements.html)
15:21:14	2423/2423	---M--	200	added ('OK')	image/jpeg	etag:%225eb669de-977%22	https://technext.github.io/consultingbiz/assets/img/elements/f3.jpg	C:/Users/acs/Desktop/site/Repare%20PC%20Online/technext.github.io/consultingbiz/assets/img/elements/f3.jpg	(from https://technext.github.io/consultingbiz/elements.html)
15:21:14	1559/1559	---M--	200	added ('OK')	image/jpeg	etag:%225eb669de-617%22	https://technext.github.io/consultingbiz/assets/img/elements/f4.jpg	C:/Users/acs/Desktop/site/Repare%20PC%20Online/technext.github.io/consultingbiz/assets/img/elements/f4.jpg	(from https://technext.github.io/consultingbiz/elements.html)
15:21:14	1825/1825	---M--	200	added ('OK')	image/jpeg	etag:%225eb669de-721%22	https://technext.github.io/consultingbiz/assets/img/elements/f5.jpg	C:/Users/acs/Desktop/site/Repare%20PC%20Online/technext.github.io/consultingbiz/assets/img/elements/f5.jpg	(from https://technext.github.io/consultingbiz/elements.html)
15:21:14	1427/1427	---M--	200	added ('OK')	image/jpeg	etag:%225eb669de-593%22	https://technext.github.io/consultingbiz/assets/img/elements/f6.jpg	C:/Users/acs/Desktop/site/Repare%20PC%20Online/technext.github.io/consultingbiz/assets/img/elements/f6.jpg	(from https://technext.github.io/consultingbiz/elements.html)
15:21:15	1516/1516	---M--	200	added ('OK')	image/jpeg	etag:%225eb669de-5ec%22	https://technext.github.io/consultingbiz/assets/img/elements/f7.jpg	C:/Users/acs/Desktop/site/Repare%20PC%20Online/technext.github.io/consultingbiz/assets/img/elements/f7.jpg	(from https://technext.github.io/consultingbiz/elements.html)
15:21:15	1343/1343	---M--	200	added ('OK')	image/jpeg	etag:%225eb669de-53f%22	https://technext.github.io/consultingbiz/assets/img/elements/f8.jpg	C:/Users/acs/Desktop/site/Repare%20PC%20Online/technext.github.io/consultingbiz/assets/img/elements/f8.jpg	(from https://technext.github.io/consultingbiz/elements.html)
15:21:15	124531/124531	---M--	200	added ('OK')	image/jpeg	etag:%225eb669de-1e673%22	https://technext.github.io/consultingbiz/assets/img/elements/g1.jpg	C:/Users/acs/Desktop/site/Repare%20PC%20Online/technext.github.io/consultingbiz/assets/img/elements/g1.jpg	(from https://technext.github.io/consultingbiz/elements.html)
15:21:16	116798/116798	---M--	200	added ('OK')	image/jpeg	etag:%225eb669de-1c83e%22	https://technext.github.io/consultingbiz/assets/img/elements/g2.jpg	C:/Users/acs/Desktop/site/Repare%20PC%20Online/technext.github.io/consultingbiz/assets/img/elements/g2.jpg	(from https://technext.github.io/consultingbiz/elements.html)
15:21:16	81581/81581	---M--	200	added ('OK')	image/jpeg	etag:%225eb669de-13ead%22	https://technext.github.io/consultingbiz/assets/img/elements/g3.jpg	C:/Users/acs/Desktop/site/Repare%20PC%20Online/technext.github.io/consultingbiz/assets/img/elements/g3.jpg	(from https://technext.github.io/consultingbiz/elements.html)
15:21:16	84926/84926	---M--	200	added ('OK')	image/jpeg	etag:%225eb669de-14bbe%22	https://technext.github.io/consultingbiz/assets/img/elements/g4.jpg	C:/Users/acs/Desktop/site/Repare%20PC%20Online/technext.github.io/consultingbiz/assets/img/elements/g4.jpg	(from https://technext.github.io/consultingbiz/elements.html)
15:21:16	64607/64607	---M--	200	added ('OK')	image/jpeg	etag:%225eb669de-fc5f%22	https://technext.github.io/consultingbiz/assets/img/elements/g5.jpg	C:/Users/acs/Desktop/site/Repare%20PC%20Online/technext.github.io/consultingbiz/assets/img/elements/g5.jpg	(from https://technext.github.io/consultingbiz/elements.html)
15:21:17	74445/74445	---M--	200	added ('OK')	image/jpeg	etag:%225eb669de-122cd%22	https://technext.github.io/consultingbiz/assets/img/elements/g6.jpg	C:/Users/acs/Desktop/site/Repare%20PC%20Online/technext.github.io/consultingbiz/assets/img/elements/g6.jpg	(from https://technext.github.io/consultingbiz/elements.html)
15:21:17	157297/157297	---M--	200	added ('OK')	image/jpeg	etag:%225eb669de-26671%22	https://technext.github.io/consultingbiz/assets/img/elements/g7.jpg	C:/Users/acs/Desktop/site/Repare%20PC%20Online/technext.github.io/consultingbiz/assets/img/elements/g7.jpg	(from https://technext.github.io/consultingbiz/elements.html)
15:21:17	16790/16790	---M--	200	added ('OK')	image/jpeg	etag:%225eb669de-4196%22	https://technext.github.io/consultingbiz/assets/img/elements/g8.jpg	C:/Users/acs/Desktop/site/Repare%20PC%20Online/technext.github.io/consultingbiz/assets/img/elements/g8.jpg	(from https://technext.github.io/consultingbiz/elements.html)
15:21:17	9339/9339	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%225f5ffe36-247b%22	https://technext.github.io/consultingbiz/%22https://maps.gstatic.com/mapfiles/openhand_8_8.cur%22	C:/Users/acs/Desktop/site/Repare%20PC%20Online/technext.github.io/consultingbiz/_https_/maps.gstatic.com/mapfiles/openhand_8_8.cur_	(from https://technext.github.io/consultingbiz/contact.html)
15:21:18	1642/1642	---M--	200	added ('OK')	image/png	date:Thu,%2017%20Oct%202019%2023:15:00%20GMT	https://maps.gstatic.com/mapfiles/api-3/images/google_white5.png	C:/Users/acs/Desktop/site/Repare%20PC%20Online/maps.gstatic.com/mapfiles/api-3/images/google_white5.png	(from https://technext.github.io/consultingbiz/contact.html)
